AgeClass_2.1,Total_Returns,AgeClass_1.2,River_Kvichak,AgeClass_2.2,Year,Total_Returns_NextYear
791.251470575979,2712617.43814504,459249.597640838,0,878253.70986812,1990,5959036.39427273
11200.6613673222,5959036.39427273,856333.735321201,0,1927859.18515675,1991,6341238.572572
33263.3811818772,6341238.572572,470687.77051868,0,1998210.95755658,1992,6216697.59124577
13862.6982650766,6216697.59124577,928149.840586936,0,2017208.90674094,1993,5569971.24487374
12550.9804609673,5569971.24487374,374219.713228963,0,2510466.39110452,1994,5912957.99937312
420.429599983045,5912957.99937312,2063055.64428774,0,2004494.78858404,1995,5370652.68118964
9211.45943101199,5370652.68118964,322825.193912444,0,452473.686049995,1996,2508751.34826782
5033.34775033885,2508751.34826782,408126.139475337,0,935883.713639344,1997,1892274.61796805
7829.84775130338,1892274.61796805,260832.749944349,0,273290.197404607,1998,5223880.80656796
3.5288748767545e-09,5223880.80656796,3803140.40344641,0,596048.477339135,1999,2300098.2883485
0.0,2300098.2883485,260683.564861841,0,130226.105110663,2000,1467574.96240205
2867.17476268602,1467574.96240205,283827.953786327,0,31801.3042183789,2001,2499048.61199872
21.415483541965,2499048.61199872,179053.304944581,0,1657638.04164836,2002,2540239.78894063
24647.5995530392,2540239.78894063,1255075.28329584,0,524716.214244126,2003,4202828.25512662
397.442014910343,4202828.25512662,1866357.04237193,0,1185602.63859226,2004,3090001.95015575
2009.41458413622,3090001.95015575,399297.90540828,0,44273.5623076944,2005,3779176.12722111
241.891731747078,3779176.12722111,2071288.97153353,0,130860.811550997,2006,7399703.24511926
3.3299787932552104e-09,7399703.24511926,4701777.63033801,0,305593.96403063,2007,2930788.3039082
372.983624873737,2930788.3039082,1319887.08452799,0,35668.2375910314,2008,3851254.22253453
1956.51824047025,3851254.22253453,876221.302842437,0,1238125.80100635,2009,4988743.49985075
21808.0075599687,4988743.49985075,1066919.59563798,0,1174215.2155265,2010,4203387.32812133
13504.9753542633,4203387.32812133,1274646.02509249,0,935099.166455408,2011,2922090.78612157
15165.6854241791,1597997.26549029,907851.77727247,0,172394.870931559,1963,2413804.47845388
69.113979069917,2413804.47845388,1610957.71671379,0,316785.127560066,1964,1302507.0925119
0.0,1302507.0925119,218861.034155268,0,96536.3433914621,1965,2500620.88915082
95.3123428957186,2500620.88915082,970914.649739338,0,13439.7367194322,1966,1150410.20622635
658.879787752321,1150410.20622635,591145.497944456,0,109138.191690113,1967,1547964.89033262
909.886751646761,1547964.89033262,492966.164150089,0,53834.9002694082,1968,1351285.17332981
133.750630204719,1351285.17332981,597032.00169663,0,386106.392698523,1969,2238536.85099507
222.945943665236,2238536.85099507,959032.291440072,0,171818.556376863,1970,2063662.46152157
526.909825457646,2063662.46152157,575431.037568257,0,50018.4704167956,1971,998549.908725125
0.0,998549.908725125,552271.92782014,0,81500.388184108,1972,735060.420955437
0.0,735060.420955437,60777.2793545368,0,3925.92093585611,1973,2244579.16818419
4458.88326337849,2244579.16818419,1387914.79812861,0,383877.884100483,1974,1773846.77253956
0.0,1773846.77253956,444270.190737608,0,179643.393114365,1975,1711906.97247851
0.0,1711906.97247851,802385.790496881,0,202944.742861747,1976,812891.66828358
0.0,812891.66828358,233282.44767934,0,41827.5072572363,1977,4706520.48821378
4257.33517141809,4706520.48821378,3403445.31289297,0,44713.5739145487,1978,4185627.68916847
0.0,4185627.68916847,1796332.40782871,0,437456.187064575,1979,6143341.60775181
4012.52055309873,6143341.60775181,2652958.12333458,0,548783.1670909,1980,6009033.2819866
4.2692913042287105e-09,6009033.2819866,1275546.00636232,0,617473.489037347,1981,4093669.80964785
2793.62644055622,4093669.80964785,1274165.7896847,0,55897.7672272608,1982,4106631.48109552
0.0,4106631.48109552,2360528.68984207,0,1025110.07196319,1983,2349711.65034803
0.0,2349711.65034803,472215.585427267,0,31620.1758507416,1984,1527764.22408613
0.0,1527764.22408613,613921.915817278,0,72533.6266912387,1985,2106059.95122107
0.0,2106059.95122107,533178.132332403,0,69787.3798805029,1986,3517784.9187519
0.0,3517784.9187519,1839382.77120345,0,125734.280589424,1987,2000001.51731921
0.0,2000001.51731921,586695.162952895,0,15113.7766347766,1988,3099741.63442238
0.0,3099741.63442238,1380822.30185249,0,80678.9621830852,1989,3195122.86622571
0.0,3195122.86622571,1225883.75435902,0,44470.3536875819,1990,4506270.80901817
148.419423677987,4506270.80901817,1579965.35420733,0,52691.4985044097,1991,3071689.77900013
0.0,3071689.77900013,1850506.32317076,0,87904.7223262223,1992,4748131.87707944
0.0,4748131.87707944,2563487.26427029,0,90116.8642015942,1993,3696594.40001665
1436.3186535508,3696594.40001665,1122283.38620057,0,23863.7340532572,1994,4938613.22223209
0.0,4938613.22223209,2739166.72702597,0,301350.520146334,1995,5959843.73477386
0.0,5959843.73477386,2380885.83567677,0,51076.7860222937,1996,3879033.89518723
0.0,3879033.89518723,1710296.46458879,0,85258.5569131565,1997,4421017.65778073
489.359673254071,4421017.65778073,2990516.69954421,0,138580.944540375,1998,7403081.01564093
0.0,7403081.01564093,4452434.93814906,0,400065.852802241,1999,6541118.44438766
0.0,6541118.44438766,3104643.30313033,0,117398.06477986,2000,4644098.57765731
0.0,4644098.57765731,204615.171809202,0,2900.44984345796,2001,3859721.54490447
899.987382517962,3859721.54490447,3038333.5432708,0,194836.391392085,2002,6233372.184454
447.80302124864,6233372.184454,2291699.73757299,0,148016.764366941,2003,6430474.97027533
0.0,6430474.97027533,3280705.36948855,0,399870.910907273,2004,5881534.42570714
0.0,5881534.42570714,2176259.13665821,0,112747.788294284,2005,12640215.1912306
0.0,12640215.1912306,5937283.88446856,0,562702.140515434,2006,7794243.46671246
0.0,7794243.46671246,5350245.61154718,0,236544.500564186,2007,6804843.23965994
0.0,6804843.23965994,3914076.52454261,0,37752.9984207907,2008,6673678.51136544
0.0,6673678.51136544,2515742.97661026,0,112868.386957441,2009,8809666.87348298
2333.63431699159,8809666.87348298,4545899.60078363,0,235871.353075303,2010,4949205.89166951
0.0,4949205.89166951,1466827.17641917,0,185856.810906484,2011,2699118.65823416
